trip_id,start_time,end_time,headway_secs
CTA_160_R (09-00-00),09:00:00,11:00:00,8117
CTA_160_R (11-00-00),11:00:00,13:00:00,8117
CTA_160_R (13-00-00),13:00:00,15:00:00,8117
CTA_160_R (15-00-00),15:00:00,17:00:00,8117
CTA_160_R (17-00-00),17:00:00,19:00:00,8117
CTA_160_R (19-00-00),19:00:00,21:00:00,8117
CTA_160_R (21-00-00),21:00:00,23:00:00,8117
CTA_166_O (06-30-00),06:30:00,08:00:00,3114
CTA_166_O (08-00-00),08:00:00,09:00:00,3114
CTA_166_O (09-00-00),09:00:00,11:00:00,3114
CTA_166_O (11-00-00),11:00:00,13:00:00,3114
CTA_166_O (13-00-00),13:00:00,15:00:00,3114
CTA_166_O (15-00-00),15:00:00,17:00:00,3114
CTA_166_O (17-00-00),17:00:00,19:00:00,3114
CTA_166_O (19-00-00),19:00:00,21:00:00,3114
CTA_166_O (21-00-00),21:00:00,23:00:00,3114
CTA_166_R (06-30-00),06:30:00,08:00:00,3114
CTA_166_R (08-00-00),08:00:00,09:00:00,3114
CTA_166_R (09-00-00),09:00:00,11:00:00,3114
CTA_166_R (11-00-00),11:00:00,13:00:00,3114
CTA_166_R (13-00-00),13:00:00,15:00:00,3114
CTA_166_R (15-00-00),15:00:00,17:00:00,3114
CTA_166_R (17-00-00),17:00:00,19:00:00,3114
CTA_166_R (19-00-00),19:00:00,21:00:00,3114
CTA_166_R (21-00-00),21:00:00,23:00:00,3114
CTA_16_O (06-30-00),06:30:00,08:00:00,2378
CTA_16_O (08-00-00),08:00:00,09:00:00,2378
CTA_16_O (09-00-00),09:00:00,11:00:00,2378
CTA_16_O (11-00-00),11:00:00,13:00:00,2378
CTA_16_O (13-00-00),13:00:00,15:00:00,2378
CTA_16_O (15-00-00),15:00:00,17:00:00,2378
CTA_16_O (17-00-00),17:00:00,19:00:00,2378
CTA_16_O (19-00-00),19:00:00,21:00:00,2378
CTA_16_O (21-00-00),21:00:00,23:00:00,2378
CTA_16_R (06-30-00),06:30:00,08:00:00,2378
CTA_16_R (08-00-00),08:00:00,09:00:00,2378
CTA_16_R (09-00-00),09:00:00,11:00:00,2378
CTA_16_R (11-00-00),11:00:00,13:00:00,2378
CTA_16_R (13-00-00),13:00:00,15:00:00,2378
CTA_16_R (15-00-00),15:00:00,17:00:00,2378
CTA_16_R (17-00-00),17:00:00,19:00:00,2378
CTA_16_R (19-00-00),19:00:00,21:00:00,2378
CTA_16_R (21-00-00),21:00:00,23:00:00,2378
CTA_170_O (06-30-00),06:30:00,08:00:00,2555
CTA_170_O (08-00-00),08:00:00,09:00:00,2555
CTA_170_O (09-00-00),09:00:00,11:00:00,2555
CTA_170_O (11-00-00),11:00:00,13:00:00,2555
CTA_170_O (13-00-00),13:00:00,15:00:00,2555
CTA_170_O (15-00-00),15:00:00,17:00:00,2555
CTA_170_O (17-00-00),17:00:00,19:00:00,2555
CTA_170_O (19-00-00),19:00:00,21:00:00,2555
CTA_170_O (21-00-00),21:00:00,23:00:00,2555
CTA_170_R (06-30-00),06:30:00,08:00:00,2555
CTA_170_R (08-00-00),08:00:00,09:00:00,2555
CTA_170_R (09-00-00),09:00:00,11:00:00,2555
CTA_170_R (11-00-00),11:00:00,13:00:00,2555
CTA_170_R (13-00-00),13:00:00,15:00:00,2555
CTA_170_R (15-00-00),15:00:00,17:00:00,2555
CTA_170_R (17-00-00),17:00:00,19:00:00,2555
CTA_170_R (19-00-00),19:00:00,21:00:00,2555
CTA_170_R (21-00-00),21:00:00,23:00:00,2555
CTA_173SS_O (06-30-00),06:30:00,08:00:00,3055
CTA_173SS_O (08-00-00),08:00:00,09:00:00,3055
CTA_173SS_O (09-00-00),09:00:00,11:00:00,3055
CTA_173SS_O (11-00-00),11:00:00,13:00:00,3055
CTA_173SS_O (13-00-00),13:00:00,15:00:00,3055
CTA_173SS_O (15-00-00),15:00:00,17:00:00,3055
CTA_173SS_O (17-00-00),17:00:00,19:00:00,3055
CTA_173SS_O (19-00-00),19:00:00,21:00:00,3055
CTA_173SS_O (21-00-00),21:00:00,23:00:00,3055
CTA_173SS_R (06-30-00),06:30:00,08:00:00,3055
CTA_173SS_R (08-00-00),08:00:00,09:00:00,3055
CTA_173SS_R (09-00-00),09:00:00,11:00:00,3055
CTA_173SS_R (11-00-00),11:00:00,13:00:00,3055
CTA_173SS_R (13-00-00),13:00:00,15:00:00,3055
CTA_173SS_R (15-00-00),15:00:00,17:00:00,3055
CTA_173SS_R (17-00-00),17:00:00,19:00:00,3055
CTA_173SS_R (19-00-00),19:00:00,21:00:00,3055
CTA_173SS_R (21-00-00),21:00:00,23:00:00,3055
CTA_175or1125_O (06-30-00),06:30:00,08:00:00,922
CTA_175or1125_O (08-00-00),08:00:00,09:00:00,922
CTA_175or1125_O (09-00-00),09:00:00,11:00:00,922
CTA_175or1125_O (11-00-00),11:00:00,13:00:00,922
CTA_175or1125_O (13-00-00),13:00:00,15:00:00,922
CTA_175or1125_O (15-00-00),15:00:00,17:00:00,922
CTA_175or1125_O (17-00-00),17:00:00,19:00:00,922
CTA_175or1125_O (19-00-00),19:00:00,21:00:00,922
CTA_175or1125_O (21-00-00),21:00:00,23:00:00,922
CTA_175or1125_R (06-30-00),06:30:00,08:00:00,922
CTA_175or1125_R (08-00-00),08:00:00,09:00:00,922
CTA_175or1125_R (09-00-00),09:00:00,11:00:00,922
CTA_175or1125_R (11-00-00),11:00:00,13:00:00,922
CTA_175or1125_R (13-00-00),13:00:00,15:00:00,922
CTA_175or1125_R (15-00-00),15:00:00,17:00:00,922
CTA_175or1125_R (17-00-00),17:00:00,19:00:00,922
CTA_175or1125_R (19-00-00),19:00:00,21:00:00,922
CTA_175or1125_R (21-00-00),21:00:00,23:00:00,922
CTA_17or17Gor923_O (06-30-00),06:30:00,08:00:00,1921
CTA_17or17Gor923_O (08-00-00),08:00:00,09:00:00,1921
CTA_17or17Gor923_O (09-00-00),09:00:00,11:00:00,1921
CTA_17or17Gor923_O (11-00-00),11:00:00,13:00:00,1921
CTA_17or17Gor923_O (13-00-00),13:00:00,15:00:00,1921
CTA_17or17Gor923_O (15-00-00),15:00:00,17:00:00,1921
CTA_17or17Gor923_O (17-00-00),17:00:00,19:00:00,1921
CTA_17or17Gor923_O (19-00-00),19:00:00,21:00:00,1921
CTA_17or17Gor923_O (21-00-00),21:00:00,23:00:00,1921
CTA_17or17Gor923_R (06-30-00),06:30:00,08:00:00,1921
CTA_17or17Gor923_R (08-00-00),08:00:00,09:00:00,1921
CTA_17or17Gor923_R (09-00-00),09:00:00,11:00:00,1921
CTA_17or17Gor923_R (11-00-00),11:00:00,13:00:00,1921
CTA_17or17Gor923_R (13-00-00),13:00:00,15:00:00,1921
CTA_17or17Gor923_R (15-00-00),15:00:00,17:00:00,1921
CTA_17or17Gor923_R (17-00-00),17:00:00,19:00:00,1921
CTA_17or17Gor923_R (19-00-00),19:00:00,21:00:00,1921
CTA_17or17Gor923_R (21-00-00),21:00:00,23:00:00,1921
CTA_186_O (06-30-00),06:30:00,08:00:00,5076
CTA_186_O (08-00-00),08:00:00,09:00:00,5076
CTA_186_O (09-00-00),09:00:00,11:00:00,5076
CTA_186_O (11-00-00),11:00:00,13:00:00,5076
CTA_186_O (13-00-00),13:00:00,15:00:00,5076
CTA_186_O (15-00-00),15:00:00,17:00:00,5076
CTA_186_O (17-00-00),17:00:00,19:00:00,5076
CTA_186_O (19-00-00),19:00:00,21:00:00,5076
CTA_186_O (21-00-00),21:00:00,23:00:00,5076
CTA_186_R (06-30-00),06:30:00,08:00:00,5076
CTA_186_R (08-00-00),08:00:00,09:00:00,5076
CTA_186_R (09-00-00),09:00:00,11:00:00,5076
CTA_186_R (11-00-00),11:00:00,13:00:00,5076
CTA_186_R (13-00-00),13:00:00,15:00:00,5076
CTA_186_R (15-00-00),15:00:00,17:00:00,5076
CTA_186_R (17-00-00),17:00:00,19:00:00,5076
CTA_186_R (19-00-00),19:00:00,21:00:00,5076
CTA_186_R (21-00-00),21:00:00,23:00:00,5076
CTA_190or1117_O (06-30-00),06:30:00,08:00:00,5663
CTA_190or1117_O (08-00-00),08:00:00,09:00:00,5663
CTA_190or1117_O (09-00-00),09:00:00,11:00:00,5663
CTA_190or1117_O (11-00-00),11:00:00,13:00:00,5663
CTA_190or1117_O (13-00-00),13:00:00,15:00:00,5663
CTA_190or1117_O (15-00-00),15:00:00,17:00:00,5663
CTA_190or1117_O (17-00-00),17:00:00,19:00:00,5663
CTA_190or1117_O (19-00-00),19:00:00,21:00:00,5663
CTA_190or1117_O (21-00-00),21:00:00,23:00:00,5663
CTA_190or1117_R (06-30-00),06:30:00,08:00:00,5663
CTA_190or1117_R (08-00-00),08:00:00,09:00:00,5663
CTA_190or1117_R (09-00-00),09:00:00,11:00:00,5663
CTA_190or1117_R (11-00-00),11:00:00,13:00:00,5663
CTA_190or1117_R (13-00-00),13:00:00,15:00:00,5663
CTA_190or1117_R (15-00-00),15:00:00,17:00:00,5663
CTA_190or1117_R (17-00-00),17:00:00,19:00:00,5663
CTA_190or1117_R (19-00-00),19:00:00,21:00:00,5663
CTA_190or1117_R (21-00-00),21:00:00,23:00:00,5663
CTA_1or1140_O (06-30-00),06:30:00,08:00:00,6688
CTA_1or1140_O (08-00-00),08:00:00,09:00:00,6688
CTA_1or1140_O (09-00-00),09:00:00,11:00:00,6688
CTA_1or1140_O (11-00-00),11:00:00,13:00:00,6688
CTA_1or1140_O (13-00-00),13:00:00,15:00:00,6688
CTA_1or1140_O (15-00-00),15:00:00,17:00:00,6688
CTA_1or1140_O (17-00-00),17:00:00,19:00:00,6688
CTA_1or1140_O (19-00-00),19:00:00,21:00:00,6688
CTA_1or1140_O (21-00-00),21:00:00,23:00:00,6688
CTA_1or1140_R (06-30-00),06:30:00,08:00:00,6688
CTA_1or1140_R (08-00-00),08:00:00,09:00:00,6688
CTA_1or1140_R (09-00-00),09:00:00,11:00:00,6688
CTA_1or1140_R (11-00-00),11:00:00,13:00:00,6688
CTA_1or1140_R (13-00-00),13:00:00,15:00:00,6688
CTA_1or1140_R (15-00-00),15:00:00,17:00:00,6688
CTA_1or1140_R (17-00-00),17:00:00,19:00:00,6688
CTA_1or1140_R (19-00-00),19:00:00,21:00:00,6688
CTA_1or1140_R (21-00-00),21:00:00,23:00:00,6688
CTA_2001_O (06-30-00),06:30:00,08:00:00,2026
CTA_2001_O (08-00-00),08:00:00,09:00:00,2026
CTA_2001_O (09-00-00),09:00:00,11:00:00,2026
CTA_2001_O (11-00-00),11:00:00,13:00:00,2026
CTA_2001_O (13-00-00),13:00:00,15:00:00,2026
CTA_2001_O (15-00-00),15:00:00,17:00:00,2026
CTA_2001_O (17-00-00),17:00:00,19:00:00,2026
CTA_2001_O (19-00-00),19:00:00,21:00:00,2026
CTA_2001_O (21-00-00),21:00:00,23:00:00,2026
CTA_2001_R (06-30-00),06:30:00,08:00:00,2026
CTA_2001_R (08-00-00),08:00:00,09:00:00,2026
CTA_2001_R (09-00-00),09:00:00,11:00:00,2026
CTA_2001_R (11-00-00),11:00:00,13:00:00,2026
CTA_2001_R (13-00-00),13:00:00,15:00:00,2026
CTA_2001_R (15-00-00),15:00:00,17:00:00,2026
CTA_2001_R (17-00-00),17:00:00,19:00:00,2026
CTA_2001_R (19-00-00),19:00:00,21:00:00,2026
CTA_2001_R (21-00-00),21:00:00,23:00:00,2026
CTA_2002_O (06-30-00),06:30:00,08:00:00,7673
CTA_2002_O (08-00-00),08:00:00,09:00:00,7673
CTA_2002_O (09-00-00),09:00:00,11:00:00,7673
CTA_2002_O (11-00-00),11:00:00,13:00:00,7673
CTA_2002_O (13-00-00),13:00:00,15:00:00,7673
CTA_2002_O (15-00-00),15:00:00,17:00:00,7673
CTA_2002_O (17-00-00),17:00:00,19:00:00,7673
CTA_2002_O (19-00-00),19:00:00,21:00:00,7673
CTA_2002_O (21-00-00),21:00:00,23:00:00,7673
CTA_2002_R (06-30-00),06:30:00,08:00:00,7673
CTA_2002_R (08-00-00),08:00:00,09:00:00,7673
CTA_2002_R (09-00-00),09:00:00,11:00:00,7673
CTA_2002_R (11-00-00),11:00:00,13:00:00,7673
CTA_2002_R (13-00-00),13:00:00,15:00:00,7673
CTA_2002_R (15-00-00),15:00:00,17:00:00,7673
CTA_2002_R (17-00-00),17:00:00,19:00:00,7673
CTA_2002_R (19-00-00),19:00:00,21:00:00,7673
CTA_2002_R (21-00-00),21:00:00,23:00:00,7673
CTA_203_O (06-30-00),06:30:00,08:00:00,7810
CTA_203_O (08-00-00),08:00:00,09:00:00,7810
CTA_203_O (09-00-00),09:00:00,11:00:00,7810
CTA_203_O (11-00-00),11:00:00,13:00:00,7810
CTA_203_O (13-00-00),13:00:00,15:00:00,7810
CTA_203_O (15-00-00),15:00:00,17:00:00,7810
CTA_203_O (17-00-00),17:00:00,19:00:00,7810
CTA_203_O (19-00-00),19:00:00,21:00:00,7810
CTA_203_O (21-00-00),21:00:00,23:00:00,7810
CTA_203_R (06-30-00),06:30:00,08:00:00,7810
CTA_203_R (08-00-00),08:00:00,09:00:00,7810
CTA_203_R (09-00-00),09:00:00,11:00:00,7810
CTA_203_R (11-00-00),11:00:00,13:00:00,7810
CTA_203_R (13-00-00),13:00:00,15:00:00,7810
CTA_203_R (15-00-00),15:00:00,17:00:00,7810
CTA_203_R (17-00-00),17:00:00,19:00:00,7810
CTA_203_R (19-00-00),19:00:00,21:00:00,7810
CTA_203_R (21-00-00),21:00:00,23:00:00,7810
CTA_204_O (06-30-00),06:30:00,08:00:00,3913
CTA_204_O (08-00-00),08:00:00,09:00:00,3913
CTA_204_O (09-00-00),09:00:00,11:00:00,3913
CTA_204_O (11-00-00),11:00:00,13:00:00,3913
CTA_204_O (13-00-00),13:00:00,15:00:00,3913
CTA_204_O (15-00-00),15:00:00,17:00:00,3913
CTA_204_O (17-00-00),17:00:00,19:00:00,3913
CTA_204_O (19-00-00),19:00:00,21:00:00,3913
CTA_204_O (21-00-00),21:00:00,23:00:00,3913
CTA_204_R (06-30-00),06:30:00,08:00:00,3913
CTA_204_R (08-00-00),08:00:00,09:00:00,3913
CTA_204_R (09-00-00),09:00:00,11:00:00,3913
CTA_204_R (11-00-00),11:00:00,13:00:00,3913
CTA_204_R (13-00-00),13:00:00,15:00:00,3913
CTA_204_R (15-00-00),15:00:00,17:00:00,3913
CTA_204_R (17-00-00),17:00:00,19:00:00,3913
CTA_204_R (19-00-00),19:00:00,21:00:00,3913
CTA_204_R (21-00-00),21:00:00,23:00:00,3913
CTA_208_O (06-30-00),06:30:00,08:00:00,4989
CTA_208_O (08-00-00),08:00:00,09:00:00,4989
CTA_208_O (09-00-00),09:00:00,11:00:00,4989
CTA_208_O (11-00-00),11:00:00,13:00:00,4989
CTA_208_O (13-00-00),13:00:00,15:00:00,4989
CTA_208_O (15-00-00),15:00:00,17:00:00,4989
CTA_208_O (17-00-00),17:00:00,19:00:00,4989
CTA_208_O (19-00-00),19:00:00,21:00:00,4989
CTA_208_O (21-00-00),21:00:00,23:00:00,4989
CTA_208_R (06-30-00),06:30:00,08:00:00,4989
CTA_208_R (08-00-00),08:00:00,09:00:00,4989
CTA_208_R (09-00-00),09:00:00,11:00:00,4989
CTA_208_R (11-00-00),11:00:00,13:00:00,4989
CTA_208_R (13-00-00),13:00:00,15:00:00,4989
CTA_208_R (15-00-00),15:00:00,17:00:00,4989
CTA_208_R (17-00-00),17:00:00,19:00:00,4989
CTA_208_R (19-00-00),19:00:00,21:00:00,4989
CTA_208_R (21-00-00),21:00:00,23:00:00,4989
CTA_20_O (06-30-00),06:30:00,08:00:00,3777
CTA_20_O (08-00-00),08:00:00,09:00:00,3777
CTA_20_O (09-00-00),09:00:00,11:00:00,3777
CTA_20_O (11-00-00),11:00:00,13:00:00,3777
CTA_20_O (13-00-00),13:00:00,15:00:00,3777
CTA_20_O (15-00-00),15:00:00,17:00:00,3777
CTA_20_O (17-00-00),17:00:00,19:00:00,3777
CTA_20_O (19-00-00),19:00:00,21:00:00,3777
CTA_20_O (21-00-00),21:00:00,23:00:00,3777
CTA_20_R (06-30-00),06:30:00,08:00:00,3777
CTA_20_R (08-00-00),08:00:00,09:00:00,3777
CTA_20_R (09-00-00),09:00:00,11:00:00,3777
CTA_20_R (11-00-00),11:00:00,13:00:00,3777
CTA_20_R (13-00-00),13:00:00,15:00:00,3777
CTA_20_R (15-00-00),15:00:00,17:00:00,3777
CTA_20_R (17-00-00),17:00:00,19:00:00,3777
CTA_20_R (19-00-00),19:00:00,21:00:00,3777
CTA_20_R (21-00-00),21:00:00,23:00:00,3777
CTA_211_O (06-30-00),06:30:00,08:00:00,3542
CTA_211_O (08-00-00),08:00:00,09:00:00,3542
CTA_211_O (09-00-00),09:00:00,11:00:00,3542
CTA_211_O (11-00-00),11:00:00,13:00:00,3542
CTA_211_O (13-00-00),13:00:00,15:00:00,3542
CTA_211_O (15-00-00),15:00:00,17:00:00,3542
CTA_211_O (17-00-00),17:00:00,19:00:00,3542
CTA_211_O (19-00-00),19:00:00,21:00:00,3542
CTA_211_O (21-00-00),21:00:00,23:00:00,3542
CTA_211_R (06-30-00),06:30:00,08:00:00,3542
CTA_211_R (08-00-00),08:00:00,09:00:00,3542
CTA_211_R (09-00-00),09:00:00,11:00:00,3542
CTA_211_R (11-00-00),11:00:00,13:00:00,3542
CTA_211_R (13-00-00),13:00:00,15:00:00,3542
CTA_211_R (15-00-00),15:00:00,17:00:00,3542
CTA_211_R (17-00-00),17:00:00,19:00:00,3542
CTA_211_R (19-00-00),19:00:00,21:00:00,3542
CTA_211_R (21-00-00),21:00:00,23:00:00,3542
CTA_235_O (06-30-00),06:30:00,08:00:00,3741
CTA_235_O (08-00-00),08:00:00,09:00:00,3741
CTA_235_O (09-00-00),09:00:00,11:00:00,3741
CTA_235_O (11-00-00),11:00:00,13:00:00,3741
CTA_235_O (13-00-00),13:00:00,15:00:00,3741
CTA_235_O (15-00-00),15:00:00,17:00:00,3741
CTA_235_O (17-00-00),17:00:00,19:00:00,3741
CTA_235_O (19-00-00),19:00:00,21:00:00,3741
CTA_235_O (21-00-00),21:00:00,23:00:00,3741
CTA_235_R (06-30-00),06:30:00,08:00:00,3741
CTA_235_R (08-00-00),08:00:00,09:00:00,3741
CTA_235_R (09-00-00),09:00:00,11:00:00,3741
CTA_235_R (11-00-00),11:00:00,13:00:00,3741
CTA_235_R (13-00-00),13:00:00,15:00:00,3741
CTA_235_R (15-00-00),15:00:00,17:00:00,3741
CTA_235_R (17-00-00),17:00:00,19:00:00,3741
CTA_235_R (19-00-00),19:00:00,21:00:00,3741
CTA_235_R (21-00-00),21:00:00,23:00:00,3741
CTA_24S_O (06-30-00),06:30:00,08:00:00,2004
CTA_24S_O (08-00-00),08:00:00,09:00:00,2004
CTA_24S_O (09-00-00),09:00:00,11:00:00,2004
CTA_24S_O (11-00-00),11:00:00,13:00:00,2004
CTA_24S_O (13-00-00),13:00:00,15:00:00,2004
CTA_24S_O (15-00-00),15:00:00,17:00:00,2004
CTA_24S_O (17-00-00),17:00:00,19:00:00,2004
CTA_24S_O (19-00-00),19:00:00,21:00:00,2004
CTA_24S_O (21-00-00),21:00:00,23:00:00,2004
CTA_24S_R (06-30-00),06:30:00,08:00:00,2004
CTA_24S_R (08-00-00),08:00:00,09:00:00,2004
CTA_24S_R (09-00-00),09:00:00,11:00:00,2004
CTA_24S_R (11-00-00),11:00:00,13:00:00,2004
CTA_24S_R (13-00-00),13:00:00,15:00:00,2004
CTA_24S_R (15-00-00),15:00:00,17:00:00,2004
CTA_24S_R (17-00-00),17:00:00,19:00:00,2004
CTA_24S_R (19-00-00),19:00:00,21:00:00,2004
CTA_24S_R (21-00-00),21:00:00,23:00:00,2004
CTA_24T_O (06-30-00),06:30:00,08:00:00,1382
CTA_24T_O (08-00-00),08:00:00,09:00:00,1382
CTA_24T_O (09-00-00),09:00:00,11:00:00,1382
CTA_24T_O (11-00-00),11:00:00,13:00:00,1382
CTA_24T_O (13-00-00),13:00:00,15:00:00,1382
CTA_24T_O (15-00-00),15:00:00,17:00:00,1382
CTA_24T_O (17-00-00),17:00:00,19:00:00,1382
CTA_24T_O (19-00-00),19:00:00,21:00:00,1382
CTA_24T_O (21-00-00),21:00:00,23:00:00,1382
CTA_24T_R (06-30-00),06:30:00,08:00:00,1382
CTA_24T_R (08-00-00),08:00:00,09:00:00,1382
CTA_24T_R (09-00-00),09:00:00,11:00:00,1382
CTA_24T_R (11-00-00),11:00:00,13:00:00,1382
CTA_24T_R (13-00-00),13:00:00,15:00:00,1382
CTA_24T_R (15-00-00),15:00:00,17:00:00,1382
CTA_24T_R (17-00-00),17:00:00,19:00:00,1382
CTA_24T_R (19-00-00),19:00:00,21:00:00,1382
CTA_24T_R (21-00-00),21:00:00,23:00:00,1382
CTA_24_O (06-30-00),06:30:00,08:00:00,5926
CTA_24_O (08-00-00),08:00:00,09:00:00,5926
CTA_24_O (09-00-00),09:00:00,11:00:00,5926
CTA_24_O (11-00-00),11:00:00,13:00:00,5926
CTA_24_O (13-00-00),13:00:00,15:00:00,5926
CTA_24_O (15-00-00),15:00:00,17:00:00,5926
CTA_24_O (17-00-00),17:00:00,19:00:00,5926
CTA_24_O (19-00-00),19:00:00,21:00:00,5926
CTA_24_O (21-00-00),21:00:00,23:00:00,5926
CTA_24_R (06-30-00),06:30:00,08:00:00,5926
CTA_24_R (08-00-00),08:00:00,09:00:00,5926
CTA_24_R (09-00-00),09:00:00,11:00:00,5926
CTA_24_R (11-00-00),11:00:00,13:00:00,5926
CTA_24_R (13-00-00),13:00:00,15:00:00,5926
CTA_24_R (15-00-00),15:00:00,17:00:00,5926
CTA_24_R (17-00-00),17:00:00,19:00:00,5926
CTA_24_R (19-00-00),19:00:00,21:00:00,5926
CTA_24_R (21-00-00),21:00:00,23:00:00,5926
CTA_250_O (06-30-00),06:30:00,08:00:00,3520
CTA_250_O (08-00-00),08:00:00,09:00:00,3520
CTA_250_O (09-00-00),09:00:00,11:00:00,3520
CTA_250_O (11-00-00),11:00:00,13:00:00,3520
CTA_250_O (13-00-00),13:00:00,15:00:00,3520
CTA_250_O (15-00-00),15:00:00,17:00:00,3520
CTA_250_O (17-00-00),17:00:00,19:00:00,3520
CTA_250_O (19-00-00),19:00:00,21:00:00,3520
CTA_250_O (21-00-00),21:00:00,23:00:00,3520
CTA_250_R (06-30-00),06:30:00,08:00:00,3520
CTA_250_R (08-00-00),08:00:00,09:00:00,3520
CTA_250_R (09-00-00),09:00:00,11:00:00,3520
CTA_250_R (11-00-00),11:00:00,13:00:00,3520
CTA_250_R (13-00-00),13:00:00,15:00:00,3520
CTA_250_R (15-00-00),15:00:00,17:00:00,3520
CTA_250_R (17-00-00),17:00:00,19:00:00,3520
CTA_250_R (19-00-00),19:00:00,21:00:00,3520
CTA_250_R (21-00-00),21:00:00,23:00:00,3520
CTA_26T_O (06-30-00),06:30:00,08:00:00,4830
CTA_26T_O (08-00-00),08:00:00,09:00:00,4830
CTA_26T_O (09-00-00),09:00:00,11:00:00,4830
CTA_26T_O (11-00-00),11:00:00,13:00:00,4830
CTA_26T_O (13-00-00),13:00:00,15:00:00,4830
CTA_26T_O (15-00-00),15:00:00,17:00:00,4830
CTA_26T_O (17-00-00),17:00:00,19:00:00,4830
CTA_26T_O (19-00-00),19:00:00,21:00:00,4830
CTA_26T_O (21-00-00),21:00:00,23:00:00,4830
CTA_26T_R (06-30-00),06:30:00,08:00:00,4830
CTA_26T_R (08-00-00),08:00:00,09:00:00,4830
CTA_26T_R (09-00-00),09:00:00,11:00:00,4830
CTA_26T_R (11-00-00),11:00:00,13:00:00,4830
CTA_26T_R (13-00-00),13:00:00,15:00:00,4830
CTA_26T_R (15-00-00),15:00:00,17:00:00,4830
CTA_26T_R (17-00-00),17:00:00,19:00:00,4830
CTA_26T_R (19-00-00),19:00:00,21:00:00,4830
CTA_26T_R (21-00-00),21:00:00,23:00:00,4830
CTA_28_O (06-30-00),06:30:00,08:00:00,3942
CTA_28_O (08-00-00),08:00:00,09:00:00,3942
CTA_28_O (09-00-00),09:00:00,11:00:00,3942
CTA_28_O (11-00-00),11:00:00,13:00:00,3942
CTA_28_O (13-00-00),13:00:00,15:00:00,3942
CTA_28_O (15-00-00),15:00:00,17:00:00,3942
CTA_28_O (17-00-00),17:00:00,19:00:00,3942
CTA_28_O (19-00-00),19:00:00,21:00:00,3942
CTA_28_O (21-00-00),21:00:00,23:00:00,3942
CTA_28_R (06-30-00),06:30:00,08:00:00,3942
CTA_28_R (08-00-00),08:00:00,09:00:00,3942
CTA_28_R (09-00-00),09:00:00,11:00:00,3942
CTA_28_R (11-00-00),11:00:00,13:00:00,3942
CTA_28_R (13-00-00),13:00:00,15:00:00,3942
CTA_28_R (15-00-00),15:00:00,17:00:00,3942
CTA_28_R (17-00-00),17:00:00,19:00:00,3942
CTA_28_R (19-00-00),19:00:00,21:00:00,3942
CTA_28_R (21-00-00),21:00:00,23:00:00,3942
CTA_290_O (06-30-00),06:30:00,08:00:00,1363
CTA_290_O (08-00-00),08:00:00,09:00:00,1363
CTA_290_O (09-00-00),09:00:00,11:00:00,1363
CTA_290_O (11-00-00),11:00:00,13:00:00,1363
CTA_290_O (13-00-00),13:00:00,15:00:00,1363
CTA_290_O (15-00-00),15:00:00,17:00:00,1363
CTA_290_O (17-00-00),17:00:00,19:00:00,1363
CTA_290_O (19-00-00),19:00:00,21:00:00,1363
CTA_290_O (21-00-00),21:00:00,23:00:00,1363
CTA_290_R (06-30-00),06:30:00,08:00:00,1363
CTA_290_R (08-00-00),08:00:00,09:00:00,1363
CTA_290_R (09-00-00),09:00:00,11:00:00,1363
CTA_290_R (11-00-00),11:00:00,13:00:00,1363
CTA_290_R (13-00-00),13:00:00,15:00:00,1363
CTA_290_R (15-00-00),15:00:00,17:00:00,1363
CTA_290_R (17-00-00),17:00:00,19:00:00,1363
CTA_290_R (19-00-00),19:00:00,21:00:00,1363
CTA_290_R (21-00-00),21:00:00,23:00:00,1363
CTA_2_O (06-30-00),06:30:00,08:00:00,3654
CTA_2_O (08-00-00),08:00:00,09:00:00,3654
CTA_2_O (09-00-00),09:00:00,11:00:00,3654
CTA_2_O (11-00-00),11:00:00,13:00:00,3654
CTA_2_O (13-00-00),13:00:00,15:00:00,3654
CTA_2_O (15-00-00),15:00:00,17:00:00,3654
CTA_2_O (17-00-00),17:00:00,19:00:00,3654
CTA_2_O (19-00-00),19:00:00,21:00:00,3654
CTA_2_O (21-00-00),21:00:00,23:00:00,3654
CTA_2_R (06-30-00),06:30:00,08:00:00,3654
CTA_2_R (08-00-00),08:00:00,09:00:00,3654
CTA_2_R (09-00-00),09:00:00,11:00:00,3654
CTA_2_R (11-00-00),11:00:00,13:00:00,3654
CTA_2_R (13-00-00),13:00:00,15:00:00,3654
CTA_2_R (15-00-00),15:00:00,17:00:00,3654
CTA_2_R (17-00-00),17:00:00,19:00:00,3654
CTA_2_R (19-00-00),19:00:00,21:00:00,3654
CTA_2_R (21-00-00),21:00:00,23:00:00,3654
CTA_305or1104_O (06-30-00),06:30:00,08:00:00,6736
CTA_305or1104_O (08-00-00),08:00:00,09:00:00,6736
CTA_305or1104_O (09-00-00),09:00:00,11:00:00,6736
CTA_305or1104_O (11-00-00),11:00:00,13:00:00,6736
CTA_305or1104_O (13-00-00),13:00:00,15:00:00,6736
CTA_305or1104_O (15-00-00),15:00:00,17:00:00,6736
CTA_305or1104_O (17-00-00),17:00:00,19:00:00,6736
CTA_305or1104_O (19-00-00),19:00:00,21:00:00,6736
CTA_305or1104_O (21-00-00),21:00:00,23:00:00,6736
CTA_305or1104_R (06-30-00),06:30:00,08:00:00,6736
